nome_fantasia,razao_social,cnpj,area_atuacao,descricao,cep,logradouro,bairro,cidade,estado,website,facebook,instagram,twitter,youtube,fundacao,num_vol,num_vol_ano,nome_resp,sobrenome_resp,cargo_resp,nome_contato,num_doacoes,doacoes,obs_doacoes,email,telefone
Rodrigues S.A.,Rodrigues S.A. S/A,45.216.397/0001-91,Proteção de animais,Quibusdam quia commodi amet voluptas ducimus assumenda. Minima consequuntur itaque quod quibusdam quidem porro. Minus dolor laborum eveniet praesentium.,77188646,Esplanada de Pinto,Vila Petropolis,Moura do Sul,PI,https://rodrigues_s.a..org,https://facebook.com/rodrigues_s.a.,https://instagram.com/rodrigues_s.a.,11 991178880,https://youtube.com/rodrigues_s.a.,2006-11-17,11,21,Alana,Moura,Programador,Amanda,2,"utensílios domésticos, cobertores e cobertas","Iusto quo aliquam vel aut possimus qui. Quasi assumenda numquam reiciendis. Explicabo voluptas unde quos ipsum error ipsam.
Enim nostrum consequuntur minima earum odio.",rodrigues_s.a.@gmail.com
Pires,Pires S/A,18.934.075/0001-05,Museus,Deserunt modi asperiores doloremque optio cupiditate. Ullam mollitia non quae eos explicabo in itaque. Dolorem deleniti vel quidem nam.,20183960,Esplanada Lima,Boa Viagem,Araújo,RR,https://pires.br,https://facebook.com/pires,https://instagram.com/pires,51 928162374,https://youtube.com/pires,1970-07-23,13,22,Letícia,Jesus,Consultor de moda,Agatha,5,"produtos de higiene pessoal, ração para PETs, alimentos não perecíveis, cobertores e cobertas, alimentos perecíveis",Debitis aspernatur ducimus quod. Aliquid ipsa recusandae officia vel maxime odio.,pires@ig.com.br
Cavalcanti,Cavalcanti S.A.,36.718.295/0001-83,Moradia,Tempora ea soluta omnis non deserunt cupiditate quidem. Odio architecto nam hic voluptate itaque facilis. Itaque ab voluptates.,31449589,Parque Isaac Costela,Outro,Farias,MS,https://cavalcanti.com,https://facebook.com/cavalcanti,https://instagram.com/cavalcanti,41 995890143,https://youtube.com/cavalcanti,1995-09-19,5,7,Bruno,Alves,Coveiro/Sepultador,Bianca,4,"brinquedos, produtos para bebês, material escolar, móveis",Commodi mollitia omnis ab impedit id quam. Recusandae tempora dolorem officiis molestiae magni eos. Fugiat omnis reiciendis ea vero.,cavalcanti@hotmail.com
da Costa - ME,da Costa - ME - EI,42.361.057/0001-66,Educação e pesquisa,"Commodi architecto cum facilis.
Accusamus tempore non ullam officiis aliquam. Modi culpa architecto cumque tenetur illo dolore quibusdam.",61529242,Quadra Oliveira,Nova Pampulha,da Conceição,PR,https://da_costa_-_me.com,https://facebook.com/da_costa_-_me,https://instagram.com/da_costa_-_me,81 962423447,https://youtube.com/da_costa_-_me,1994-02-10,4,4,Ana Vitória,Pereira,Carteiro,Clara,5,"produtos de limpeza, sapatos, produtos para bebês, alimentos perecíveis, utensílios domésticos","Minima doloremque nam asperiores. Minus nemo ullam quas beatae assumenda magni.
Magnam amet enim consequatur ex. Architecto illo aliquam est. Dolor ipsam placeat accusantium.",da_costa_-_me@uol.com.br
Moraes,Moraes Ltda.,95.432.718/0001-63,Tecnologias alternativas,"Quaerat quod qui ab odio possimus laudantium hic. Autem quas voluptates placeat maiores illum.
Exercitationem deleniti impedit itaque fuga vel. Quae possimus optio alias.",84270-717,Loteamento Thiago Correia,Nova Cintra,Jesus do Sul,MA,https://moraes.net,https://facebook.com/moraes,https://instagram.com/moraes,21 960777722,https://youtube.com/moraes,1993-05-14,6,7,Ana Vitória,Vieira,Obstetra,Bárbara,4,"alimentos não perecíveis, produtos de higiene pessoal, prendas, roupas de adulto",Dolore numquam explicabo necessitatibus architecto. Dolores distinctio minus nostrum expedita.,moraes@yahoo.com.br
Cavalcanti,Cavalcanti Ltda.,23.456.917/0001-09,Assistência familiar,Facilis fugiat est sequi. Rerum officia labore nemo ad maiores quisquam. Ratione nesciunt vero laborum iure.,10322-569,Lago de da Rosa,Garças,Mendes,RS,https://cavalcanti.org,https://facebook.com/cavalcanti,https://instagram.com/cavalcanti,51 940167624,https://youtube.com/cavalcanti,1970-08-27,20,23,Julia,Carvalho,Repositor,Agatha,2,"roupas infantis, roupas de cama",Doloremque excepturi magnam quibusdam ad commodi earum. Quia ullam explicabo quos ratione praesentium. Amet vel neque repellat ipsum non.,cavalcanti@yahoo.com.br
Freitas,Freitas e Filhos,20.671.895/0001-01,Serviços médicos de reabilitação,Nemo numquam voluptates molestias. Qui vel quae impedit quod aut error iste.,43001-506,Praia de Aragão,Andiroba,da Luz,CE,https://freitas.br,https://facebook.com/freitas,https://instagram.com/freitas,21 977269887,https://youtube.com/freitas,2001-10-10,14,22,Letícia,Novaes,Massoterapeuta,Maria Luiza,1,prendas,Cum expedita porro labore rerum exercitationem qui. Repellendus illum laboriosam velit. Ipsum aperiam ab labore.,freitas@uol.com.br
Jesus,Jesus S/A,68.597.140/0001-22,Serviços jurídicos,Aliquid asperiores id quia asperiores consectetur. Dolores nulla laborum sed ad velit iure. Provident recusandae quibusdam deserunt veritatis suscipit a.,11956017,Conjunto Heitor Ramos,Lindéia,Gonçalves Verde,CE,https://jesus.br,https://facebook.com/jesus,https://instagram.com/jesus,81 920533433,https://youtube.com/jesus,2006-10-17,13,14,Rodrigo,Melo,Defensor Público,Bruno,4,"roupas infantis, cobertores e cobertas, produtos de limpeza, brinquedos",Debitis sequi laborum perspiciatis. Similique asperiores qui quas incidunt quidem.,jesus@gmail.com
Cunha - EI,Cunha - EI - EI,57.318.029/0001-33,Direitos Humanos e Cidadania,"Impedit beatae minima assumenda sapiente asperiores.
Corrupti recusandae a neque. Reprehenderit cupiditate ipsam qui sunt.
Pariatur quia molestiae quae amet dolorem.",58013370,Aeroporto Pietro Almeida,Sion,Ribeiro de Cavalcanti,CE,https://cunha_-_ei.net,https://facebook.com/cunha_-_ei,https://instagram.com/cunha_-_ei,21 936088442,https://youtube.com/cunha_-_ei,1979-03-28,18,20,Alexandre,Caldeira,Astrólogo,Theo,1,alimentos perecíveis,Non occaecati inventore explicabo suscipit natus architecto. Suscipit saepe omnis tempore tempora.,cunha_-_ei@ig.com.br
Martins S.A.,Martins S.A. e Filhos,47.130.265/0001-78,Aconselhamento vocacional,Veritatis itaque fuga eos possimus sint. Labore error porro voluptates porro explicabo omnis earum.,34914-809,Estrada da Conceição,Granja Werneck,Nunes Alegre,AC,https://martins_s.a..br,https://facebook.com/martins_s.a.,https://instagram.com/martins_s.a.,81 928242827,https://youtube.com/martins_s.a.,2004-11-05,14,19,Mariana,da Rocha,Degustador,Gabriela,1,ração para PETs,Iste ea magni harum eos. Quidem illo nobis tenetur similique omnis neque. Suscipit ipsa unde consequuntur deleniti corrupti officia.,martins_s.a.@yahoo.com.br
Cardoso da Cruz S.A.,Cardoso da Cruz S.A. Ltda.,93.085.764/0001-08,Esporte,"Atque quasi dolor nemo impedit voluptatibus velit. Incidunt voluptatem assumenda eum sed consequatur sint quaerat.
Dolores amet aperiam debitis numquam.",94035-468,Ladeira Ana Laura Caldeira,São Gonçalo,da Paz,PA,https://cardoso_da_cruz_s.a..net,https://facebook.com/cardoso_da_cruz_s.a.,https://instagram.com/cardoso_da_cruz_s.a.,41 931358500,https://youtube.com/cardoso_da_cruz_s.a.,1984-04-18,9,10,Olivia,Barros,Corredor de atletismo,Alana,3,"alimentos não perecíveis, cobertores e cobertas, roupas de cama",Assumenda voluptatum pariatur nisi fugit. Itaque voluptates maiores molestias neque. Molestias vero neque at sunt modi voluptatibus ducimus. Delectus laborum sapiente odit.,cardoso_da_cruz_s.a.@hotmail.com
Souza Ltda.,Souza Ltda. e Filhos,47.938.510/0001-78,Ambientalismo,"Iure autem impedit laborum. Unde corporis amet sed earum alias velit. Sapiente adipisci blanditiis eveniet.
Facere fuga dignissimos laudantium. Magni laborum delectus dolore.",44811360,Distrito de Fogaça,Universo,Nascimento,MT,https://souza_ltda..com,https://facebook.com/souza_ltda.,https://instagram.com/souza_ltda.,21 988604336,https://youtube.com/souza_ltda.,1981-01-18,6,8,Maria Alice,Jesus,Borracheiro,André,2,"cobertores e cobertas, material de construção","Laborum incidunt aliquid blanditiis nobis. Illum hic autem dolorem.
Illo optio veritatis ex autem. Et harum deleniti eveniet quod. Dolorem quas rem magni molestias voluptas vel.",souza_ltda.@uol.com.br
Nascimento da Costa S/A,Nascimento da Costa S/A e Filhos,29.056.814/0001-20,Assistência a adultos,"Facilis reiciendis corrupti labore id.
Dolorem quae quisquam distinctio a nemo. Ea quasi rem iure tempora nesciunt.",13848-195,Condomínio Santos,Casa Branca,Cavalcanti,RJ,https://nascimento_da_costa_s/a.br,https://facebook.com/nascimento_da_costa_s/a,https://instagram.com/nascimento_da_costa_s/a,41 966116933,https://youtube.com/nascimento_da_costa_s/a,1998-03-09,15,27,Júlia,Almeida,Militar da Aeronáutica,Elisa,5,"material escolar, móveis, sapatos, prendas, material de construção","Dolorum vitae placeat saepe. Vel facilis illo repellat quia.
Eligendi cum id odio exercitationem vitae enim. Quam ullam corporis neque cupiditate.
Facere dolorum aut voluptatum harum necessitatibus.",nascimento_da_costa_s/a@ig.com.br
Costela Pires e Filhos,Costela Pires e Filhos e Filhos,47.862.913/0001-80,Educação,"Asperiores sit optio tempora exercitationem occaecati minima.
Incidunt magni facere laborum molestiae iste. Nam minima quis ullam. Dicta nobis exercitationem quia asperiores.",07107580,Sítio da Conceição,Castanheira,Duarte de Lopes,RJ,https://costela_pires_e_filhos.com,https://facebook.com/costela_pires_e_filhos,https://instagram.com/costela_pires_e_filhos,11 931783915,https://youtube.com/costela_pires_e_filhos,1976-02-04,3,6,Ana,Azevedo,Consultor,Julia,3,"brinquedos, utensílios domésticos, roupas de adulto",Explicabo iste in molestiae explicabo ad. Iure provident non ipsam similique eveniet dolore labore.,costela_pires_e_filhos@yahoo.com.br
da Rocha,da Rocha Ltda.,41.930.258/0001-74,Reabilitação de infratores e criminosos,Cupiditate nostrum accusamus fuga esse et. Nihil nisi distinctio ea laudantium. Quae quisquam non.,26629-614,Quadra Ana Lívia da Mota,Bairro Das Indústrias Ii,Caldeira,AP,https://da_rocha.org,https://facebook.com/da_rocha,https://instagram.com/da_rocha,84 973804869,https://youtube.com/da_rocha,1995-11-27,6,10,Fernanda,da Paz,Técnico de som,Natália,2,"roupas de cama, alimentos perecíveis",Rem amet quia aliquam at fugit. Necessitatibus eligendi temporibus pariatur. Molestias adipisci aperiam eaque impedit.,da_rocha@gmail.com
Costa,Costa - ME,46.805.712/0001-89,Prevenção do crime,"Nulla occaecati pariatur asperiores.
Culpa in ducimus odit voluptate nostrum magni. Deleniti quod unde. Optio iusto aut odit veniam voluptatem.",83510-065,Conjunto Letícia Porto,Serra Do Curral,Costa,MS,https://costa.com,https://facebook.com/costa,https://instagram.com/costa,61 920940605,https://youtube.com/costa,2000-01-22,19,38,Breno,Viana,Acompanhante,Matheus,3,"ração para PETs, prendas, cobertores e cobertas",Ullam eius neque deserunt tenetur nobis. Ducimus placeat dolorem sint.,costa@uol.com.br
Pires,Pires Ltda.,08.521.793/0001-04,Tecnologias alternativas,Iste quam recusandae necessitatibus. Vero ab itaque voluptatum. Saepe voluptates repudiandae aliquid vel doloremque. Adipisci enim consectetur dicta culpa.,06337-416,Conjunto Kaique Pereira,Santa Efigênia,da Paz dos Dourados,SC,https://pires.br,https://facebook.com/pires,https://instagram.com/pires,11 907931644,https://youtube.com/pires,1983-01-22,15,15,Davi Lucca,Nunes,Grafologista,Pedro Miguel,3,"roupas de adulto, material escolar, material de construção",Quod similique cum ab fuga quam sit. Quod quis saepe tenetur ipsa enim modi. Possimus facilis sint eius alias.,pires@yahoo.com.br
Correia,Correia S/A,50.783.629/0001-23,Serviços jurídicos,"Id repudiandae et autem sed nostrum. Sint nulla cumque quis laborum omnis.
Fuga minus expedita ex. Possimus voluptas provident voluptate. Error rem alias repellat repudiandae iste.",71821-507,Viela Emilly Barbosa,Caiçara - Adelaide,Correia dos Dourados,RN,https://correia.com,https://facebook.com/correia,https://instagram.com/correia,21 995318457,https://youtube.com/correia,1978-08-27,17,29,Vinicius,Novaes,Protético dentário,Maria Fernanda,2,"utensílios domésticos, roupas de adulto",Porro velit veniam non. Consequatur inventore a temporibus cupiditate ea natus suscipit. Eius necessitatibus expedita nam.,correia@ig.com.br
Pereira - ME,Pereira - ME - EI,34.275.086/0001-87,Serviços médicos de reabilitação,Praesentium aperiam placeat atque vel fuga. Repellat commodi vero eligendi. Architecto quod id explicabo.,60989829,Núcleo Theo da Luz,Granja Werneck,Freitas,AP,https://pereira_-_me.br,https://facebook.com/pereira_-_me,https://instagram.com/pereira_-_me,41 952082627,https://youtube.com/pereira_-_me,2014-12-31,15,25,Sarah,Castro,Baixista,Marcos Vinicius,4,"produtos de higiene pessoal, roupas de cama, produtos de limpeza, ração para PETs",Ullam eligendi ratione nam iure qui ipsum. Repellendus quis laudantium iure dolore laboriosam sit. Tempora neque voluptate fugit ipsum. Ea autem quibusdam.,pereira_-_me@ig.com.br
Moraes,Moraes - ME,46.983.715/0001-02,Ambulatório,"Nulla sapiente adipisci maxime qui. Corrupti suscipit commodi dicta. Ullam quidem dolorum velit.
Modi accusantium reiciendis delectus. Voluptatem perferendis pariatur.",62298376,Vila de Pires,Teixeira Dias,Silveira do Campo,AC,https://moraes.com,https://facebook.com/moraes,https://instagram.com/moraes,41 941974058,https://youtube.com/moraes,2020-06-29,13,16,Ana Júlia,Castro,Fundidor,Clara,2,"alimentos perecíveis, brinquedos",Ex nam explicabo at eaque maxime. Nihil dolores quasi modi odit. Autem voluptatem dolore explicabo delectus error similique.,moraes@yahoo.com.br
Gomes,Gomes - EI,72.856.149/0001-88,Educação e pesquisa,"Quidem dolorum vero fugiat. Consequuntur facilis voluptatibus recusandae.
Eius magni est tempore. Aspernatur inventore qui aperiam saepe perferendis. Laboriosam ab rem quam eaque.",52900721,Largo Vitória Pinto,Santa Maria,Duarte,PB,https://gomes.br,https://facebook.com/gomes,https://instagram.com/gomes,31 952248135,https://youtube.com/gomes,1983-02-15,11,22,Bernardo,Campos,Figurinista,Caroline,1,produtos de limpeza,Assumenda laboriosam cumque quae quia distinctio. Voluptas laboriosam dolores magnam optio impedit veritatis. Pariatur velit ducimus maiores.,gomes@hotmail.com
Souza Ltda.,Souza Ltda. S.A.,63.849.071/0001-83,Sanatório,"Dolorem aperiam esse deserunt minima. Distinctio perferendis cumque incidunt. Sit rerum sapiente vero velit.
Perspiciatis sint fuga eaque odit molestias in. Aut itaque sunt omnis quam architecto.",03656-164,Feira Dias,Oeste,Dias Grande,AM,https://souza_ltda..org,https://facebook.com/souza_ltda.,https://instagram.com/souza_ltda.,51 937738038,https://youtube.com/souza_ltda.,1993-04-05,18,26,Enzo,Rodrigues,Engenheiro aeronáutico,Carolina,5,"roupas de cama, outros, móveis, utensílios domésticos, roupas de adulto",Voluptate asperiores eos ex esse nihil praesentium. Dolorum dolorem reprehenderit perferendis culpa. Harum natus et officiis laborum.,souza_ltda.@uol.com.br
Silveira,Silveira S.A.,23.691.507/0001-34,Prevenção do crime,"Aliquam repellendus cumque eveniet unde. Corrupti aliquam libero quisquam placeat. Ad pariatur ab.
Fugiat pariatur natus voluptas velit deleniti.",82189-710,Setor Moraes,Sion,Azevedo,AC,https://silveira.br,https://facebook.com/silveira,https://instagram.com/silveira,21 949636486,https://youtube.com/silveira,2002-09-03,0,0,Laís,Nogueira,Chapeiro,Laura,1,material escolar,Recusandae quis voluptatibus occaecati laborum. Ex tempora voluptas aut tempore maiores. Sit maiores modi sapiente rerum error accusantium sit.,silveira@yahoo.com.br
Pereira Ltda.,Pereira Ltda. Ltda.,79.850.321/0001-35,Associações de bairro,Consequatur nesciunt voluptas nesciunt quibusdam quod in. Architecto aspernatur architecto beatae exercitationem cumque.,49217-489,Colônia Ferreira,Mariquinhas,Cardoso de Cavalcanti,MT,https://pereira_ltda..com,https://facebook.com/pereira_ltda.,https://instagram.com/pereira_ltda.,84 981476437,https://youtube.com/pereira_ltda.,1987-10-27,10,14,Davi Luiz,Peixoto,Ferreiro,Carolina,4,"prendas, roupas infantis, roupas de cama, outros",Laudantium sunt natus. Modi minima incidunt veniam earum. Odit perspiciatis recusandae delectus iusto voluptate nesciunt. Aspernatur mollitia iusto assumenda doloribus assumenda.,pereira_ltda.@ig.com.br
Fernandes,Fernandes S/A,31.089.265/0001-31,Esporte,Optio corporis reprehenderit dolore doloribus quae ea. Perspiciatis sapiente vitae in aspernatur.,95853021,Feira de Novaes,Bela Vitoria,Silva da Mata,AP,https://fernandes.net,https://facebook.com/fernandes,https://instagram.com/fernandes,81 944366054,https://youtube.com/fernandes,2016-08-05,10,10,Alícia,Gomes,Lavador de veículos,Heitor,2,"alimentos perecíveis, outros",Animi animi voluptate recusandae enim nihil. Quaerat odit omnis saepe sed rem quisquam quos. Cumque natus laborum odio minus.,fernandes@ig.com.br
Ferreira,Ferreira S.A.,59.607.413/0001-81,Assistência a adultos,Aut assumenda magnam unde sed fuga rem ipsum. Eos unde hic corporis possimus. Rerum ad quisquam delectus maiores magnam veritatis.,45415119,Vila Silva,Vitoria Da Conquista,Campos da Praia,TO,https://ferreira.br,https://facebook.com/ferreira,https://instagram.com/ferreira,84 926059632,https://youtube.com/ferreira,2005-02-04,14,20,Vinicius,Costela,Médico cirurgião,Letícia,1,alimentos perecíveis,"Quod non laborum excepturi dicta neque. Nihil aspernatur quasi quo eveniet.
Eveniet voluptatum quidem ipsum aut veniam porro.",ferreira@gmail.com
Caldeira,Caldeira - EI,17.430.659/0001-80,Associações científicas,Ipsa temporibus iure ipsam aut quidem. Deserunt sit reiciendis et.,40436-728,Trevo da Cruz,Vila Ipiranga,Azevedo,BA,https://caldeira.br,https://facebook.com/caldeira,https://instagram.com/caldeira,31 960400126,https://youtube.com/caldeira,2016-11-17,17,30,Sofia,Novaes,Governador,Bernardo,5,"produtos de higiene pessoal, produtos de limpeza, roupas de adulto, cobertores e cobertas, roupas de cama","Commodi mollitia ad consectetur iusto. Saepe possimus dolores corporis laudantium exercitationem.
Reiciendis dolores distinctio error culpa exercitationem. Eius magnam eligendi sit.",caldeira@hotmail.com
Martins,Martins Ltda.,49.250.187/0001-70,Assistência familiar,"Voluptatibus sunt error cupiditate. Modi laborum sunt ducimus odio.
Veniam laborum molestiae quisquam itaque laudantium occaecati. Temporibus quod eligendi laudantium. Fugit tempore quas corporis.",08925-164,Sítio Nogueira,Alto Barroca,Nascimento da Mata,ES,https://martins.org,https://facebook.com/martins,https://instagram.com/martins,81 900164329,https://youtube.com/martins,1991-10-20,1,2,Pietra,Teixeira,DJ,Nathan,3,"material escolar, roupas de cama, alimentos não perecíveis","Facilis ipsum iste officia. Quisquam earum laborum in. Provident consectetur quo totam debitis.
Similique quos est fugiat. Hic sunt alias maiores quaerat.",martins@gmail.com
Moraes Farias S.A.,Moraes Farias S.A. S/A,90.638.245/0001-31,Assistência material,Excepturi vitae ex quisquam eligendi. Maiores unde dolore mollitia exercitationem numquam ex. Distinctio saepe provident porro. Iste quam accusantium maiores veniam repellat.,09444002,Loteamento de Moreira,Vila Copasa,Oliveira,BA,https://moraes_farias_s.a..org,https://facebook.com/moraes_farias_s.a.,https://instagram.com/moraes_farias_s.a.,84 982844710,https://youtube.com/moraes_farias_s.a.,1989-07-31,1,2,Camila,Sales,Coach,Anthony,2,"outros, prendas","Soluta optio odio. Eum odio voluptatem accusamus laborum natus.
Consectetur libero vel qui sint dolorum. Facilis neque amet. Quod nam ad debitis dolorem animi corporis.",moraes_farias_s.a.@gmail.com
Pires,Pires - ME,18.395.746/0001-07,Proteção ao consumidor,"Beatae ratione officiis error. Ea error consequatur.
Atque sunt occaecati esse saepe nostrum eius repellendus. Iste maiores a explicabo cumque.",47515-535,Campo Kamilly Barbosa,São Damião,Silva Grande,PR,https://pires.br,https://facebook.com/pires,https://instagram.com/pires,71 976887966,https://youtube.com/pires,1975-02-26,12,14,Marcos Vinicius,Almeida,Dançarino,Luigi,1,roupas infantis,Quis error officiis quasi vero. Voluptatem perferendis facere eius sit eum.,pires@bol.com.br
Jesus,Jesus Ltda.,41.793.582/0001-98,Tecnologias alternativas,"Sit eos veniam eaque nostrum. Perspiciatis molestias molestiae est labore qui minima.
Iusto occaecati recusandae incidunt commodi aliquid in. Quisquam eum quia laboriosam.",33910-929,Lagoa de Peixoto,Cidade Jardim Taquaril,Pereira do Campo,DF,https://jesus.br,https://facebook.com/jesus,https://instagram.com/jesus,61 931162040,https://youtube.com/jesus,2014-10-08,16,20,Cauã,Ferreira,Guardador de veículos,Miguel,4,"roupas de adulto, roupas de cama, brinquedos, material escolar",Deleniti provident libero illo ipsam nobis natus. Reiciendis ipsum perspiciatis necessitatibus molestias illo. Laudantium hic at tempora perferendis a.,jesus@uol.com.br
Lopes Pereira Ltda.,Lopes Pereira Ltda. - EI,98.654.103/0001-70,Assistência a desastres e catástrofes,Eligendi et est nemo optio asperiores. Dicta deleniti reiciendis sit impedit recusandae. At nisi dignissimos quibusdam dolore sint mollitia velit.,85535-327,Recanto Ribeiro,Coração Eucarístico,Monteiro de Jesus,RS,https://lopes_pereira_ltda..com,https://facebook.com/lopes_pereira_ltda.,https://instagram.com/lopes_pereira_ltda.,81 914436013,https://youtube.com/lopes_pereira_ltda.,2003-04-15,12,16,Lucas,Nogueira,Peixeiro,Marcos Vinicius,1,outros,Dolores tempora quod blanditiis aliquam repudiandae reprehenderit. Pariatur recusandae natus temporibus consectetur laborum. Optio doloribus quia exercitationem. Suscipit eius nesciunt quam a.,lopes_pereira_ltda.@uol.com.br
Cardoso Almeida - EI,Cardoso Almeida - EI S.A.,46.091.827/0001-59,Assistência material,"Doloribus eaque voluptas neque mollitia culpa.
Quos architecto aut et sint eum quibusdam. Aliquam neque atque exercitationem autem exercitationem numquam nobis.",40265527,Parque de Melo,Aeroporto,Rocha das Pedras,ES,https://cardoso_almeida_-_ei.br,https://facebook.com/cardoso_almeida_-_ei,https://instagram.com/cardoso_almeida_-_ei,21 957417290,https://youtube.com/cardoso_almeida_-_ei,1999-09-19,2,3,Maria Sophia,Carvalho,Contador,Luana,1,prendas,Debitis dolores vel quam voluptate et. Provident voluptas eos aliquid fugiat exercitationem nemo repellendus. Praesentium aliquam earum quam soluta impedit. Occaecati a praesentium.,cardoso_almeida_-_ei@hotmail.com
Dias Mendes - EI,Dias Mendes - EI S/A,35.276.048/0001-01,Educação e pesquisa,"Aliquid repellendus accusamus quis quibusdam. Quaerat sequi quae dicta aliquid dolor est earum.
Tempora ab eos corrupti necessitatibus voluptatum. Illum animi eveniet molestias debitis rem repellat.",29306-469,Viela Joana Cardoso,Cdi Jatoba,Alves do Amparo,RO,https://dias_mendes_-_ei.com,https://facebook.com/dias_mendes_-_ei,https://instagram.com/dias_mendes_-_ei,84 955525234,https://youtube.com/dias_mendes_-_ei,1987-12-17,10,14,Eloah,da Conceição,Chefe de cozinha,Lavínia,1,produtos de higiene pessoal,"Veniam qui quae quos odio. Sunt voluptas numquam corrupti provident porro nostrum.
Voluptatum dicta consectetur.",dias_mendes_-_ei@hotmail.com
Barbosa Ltda.,Barbosa Ltda. Ltda.,71.830.945/0001-89,Outros/Direitos Humanos,"Numquam cumque temporibus facere nam fugiat corrupti. Rem explicabo distinctio. Tempora aliquid enim ea.
Deleniti ipsam corporis quis esse ipsam neque. Architecto odit maxime.",24218-863,Viela Enzo Caldeira,Saudade,Moreira,RJ,https://barbosa_ltda..br,https://facebook.com/barbosa_ltda.,https://instagram.com/barbosa_ltda.,41 993507970,https://youtube.com/barbosa_ltda.,1996-01-10,12,19,Antônio,Fogaça,Deputado,Vinicius,2,"ração para PETs, produtos de limpeza","Itaque odit sed nostrum rerum magni. Corporis porro ducimus doloribus sapiente perferendis nesciunt atque.
Magni quos non suscipit suscipit doloremque itaque. Nulla voluptatem at vel.",barbosa_ltda.@gmail.com
das Neves,das Neves S/A,28.793.105/0001-64,Assistência familiar,Ducimus maxime itaque consequatur nulla sint. Vel sapiente mollitia. Vero non porro dignissimos suscipit voluptatibus tenetur.,83706573,Lagoa de da Mata,Novo Ouro Preto,Moreira de Peixoto,MG,https://das_neves.com,https://facebook.com/das_neves,https://instagram.com/das_neves,21 951683641,https://youtube.com/das_neves,1997-01-20,16,23,Larissa,Porto,Engenheiro civil,João,5,"brinquedos, material de construção, alimentos perecíveis, utensílios domésticos, produtos para bebês","Facere fugit sint maxime suscipit maxime. A illo modi occaecati at. Dolore veritatis facere possimus.
Suscipit excepturi quo. Commodi rerum alias aperiam reiciendis tempore voluptates eos.",das_neves@ig.com.br
Nunes,Nunes S.A.,57.394.821/0001-77,Prevenção do crime,Soluta enim rem assumenda dolorem qui soluta. Inventore fuga adipisci earum atque exercitationem eius. Minima eum excepturi at beatae assumenda sed quidem.,60687141,Feira Manuela Gonçalves,Vila São Paulo,Rezende,PI,https://nunes.com,https://facebook.com/nunes,https://instagram.com/nunes,41 961307714,https://youtube.com/nunes,2016-05-20,11,12,Enzo Gabriel,Rocha,Astrônomo,Davi Luiz,1,utensílios domésticos,Hic nemo aperiam modi labore. Perspiciatis temporibus fugit amet ut unde ratione. Repudiandae fugit est id ea dolorem ipsam cum. Architecto quibusdam exercitationem quam.,nunes@gmail.com
Azevedo e Filhos,Azevedo e Filhos S.A.,30.291.845/0001-44,Profissionalização,Sit saepe magnam quibusdam vero velit aliquid. Doloribus deserunt voluptatibus quis.,71999265,Avenida Porto,Boa Esperança,da Mata,SP,https://azevedo_e_filhos.com,https://facebook.com/azevedo_e_filhos,https://instagram.com/azevedo_e_filhos,21 938959470,https://youtube.com/azevedo_e_filhos,1997-06-24,20,23,Alana,Cardoso,Agente de combate à endemias,Kevin,5,"outros, material de construção, cobertores e cobertas, prendas, móveis","Dolores iusto praesentium voluptatum repudiandae porro.
Est reiciendis optio quod rerum. Laborum eligendi temporibus fuga consectetur temporibus.",azevedo_e_filhos@uol.com.br
das Neves S.A.,das Neves S.A. e Filhos,84.926.315/0001-54,Outros/Direitos Humanos,A dignissimos voluptatem quidem voluptatum dicta pariatur. Sint nulla illum.,05742120,Praça de Nogueira,Corumbiara,Vieira,MA,https://das_neves_s.a..com,https://facebook.com/das_neves_s.a.,https://instagram.com/das_neves_s.a.,61 994567820,https://youtube.com/das_neves_s.a.,2012-01-25,11,20,Manuela,Costa,Otorrinolaringologista,Mirella,1,sapatos,"Atque tenetur doloribus. Illum totam impedit voluptatum iure molestiae praesentium necessitatibus.
Itaque laudantium nisi natus. Sed beatae eum porro vel. Unde ad consequuntur id.",das_neves_s.a.@bol.com.br
Moraes - ME,Moraes - ME Ltda.,49.162.308/0001-22,Hospital,Quod consectetur in quos non. Aspernatur quisquam nemo eveniet voluptas.,38088-358,Ladeira de Azevedo,Baleia,Azevedo,BA,https://moraes_-_me.org,https://facebook.com/moraes_-_me,https://instagram.com/moraes_-_me,11 928106818,https://youtube.com/moraes_-_me,2002-12-27,12,15,Vitor Gabriel,Moraes,Ventríloquo,Clarice,3,"prendas, cobertores e cobertas, produtos para bebês","Quam consectetur nostrum deserunt. Dolorem enim dolorem totam corrupti beatae.
Non alias sunt vero minima animi tenetur enim. Soluta repellendus odit ab possimus laudantium.",moraes_-_me@uol.com.br
